,0
19933,201602
19934,201602
19935,201602
19936,201602
19937,201602
19938,201602
19939,201602
19940,201602
19941,201602
19942,201602
19943,201602
19944,201602
19945,201602
19946,201602
19953,201602
19954,201602
19957,201602
19959,201602
19960,201602
19961,201602
19962,201602
19963,201602
19964,201602
19965,201602
19966,201602
19969,201602
19970,201602
19971,201602
19972,201602
19996,201602
19999,201602
20000,201602
20001,201602
20013,201602
20023,201602
20037,201602
20056,201602
20063,201602
20074,201602
20101,201602
20118,201602
20153,201602
20188,201602
20835,201602
3813,201603
3814,201603
3815,201603
3816,201603
3817,201603
3818,201603
3819,201603
3820,201603
3821,201603
3822,201603
3823,201603
3824,201603
3825,201603
3826,201603
3827,201603
3828,201603
3829,201603
13803,201603
13807,201603
13836,201603
13965,201603
13997,201603
14068,201603
14105,201603
14179,201603
14197,201603
14238,201603
14339,201603
14388,201603
14429,201603
14480,201603
14510,201603
15274,201603
15872,201603
17056,201603
17419,201603
18319,201603
18407,201603
18638,201603
18856,201603
18900,201603
18978,201603
19047,201603
19048,201603
19245,201603
19248,201603
19252,201603
19357,201603
19558,201603
19880,201603
19882,201603
19947,201603
19948,201603
19949,201603
19952,201603
19955,201603
19956,201603
19958,201603
19968,201603
19973,201603
19975,201603
19977,201603
19978,201603
19979,201603
19980,201603
19982,201603
19983,201603
19984,201603
19985,201603
19986,201603
19987,201603
19989,201603
19990,201603
19991,201603
19992,201603
19993,201603
19994,201603
19995,201603
19997,201603
19998,201603
20002,201603
20003,201603
20006,201603
20007,201603
20008,201603
20009,201603
20010,201603
20011,201603
20012,201603
20014,201603
20015,201603
20016,201603
20017,201603
20018,201603
20020,201603
20021,201603
20022,201603
20024,201603
20025,201603
20026,201603
20027,201603
20029,201603
20030,201603
20031,201603
20033,201603
20034,201603
20035,201603
20038,201603
20039,201603
20041,201603
20042,201603
20043,201603
20045,201603
20046,201603
20047,201603
20048,201603
20050,201603
20051,201603
20052,201603
20053,201603
20054,201603
20055,201603
20057,201603
20058,201603
20059,201603
20060,201603
20061,201603
20062,201603
20064,201603
20065,201603
20066,201603
20067,201603
20068,201603
20069,201603
20070,201603
20071,201603
20075,201603
20076,201603
20078,201603
20079,201603
20080,201603
20082,201603
20083,201603
20084,201603
20102,201603
20104,201603
20106,201603
20107,201603
20108,201603
20109,201603
20112,201603
20113,201603
20114,201603
20115,201603
20116,201603
20117,201603
20119,201603
20120,201603
20122,201603
20123,201603
20124,201603
20125,201603
20126,201603
20127,201603
20128,201603
20129,201603
20130,201603
20131,201603
20132,201603
20133,201603
20134,201603
20135,201603
20136,201603
20137,201603
20138,201603
20139,201603
20140,201603
20141,201603
20142,201603
20143,201603
20144,201603
20145,201603
20146,201603
20147,201603
20148,201603
20149,201603
20150,201603
20151,201603
20152,201603
20155,201603
20157,201603
20158,201603
20161,201603
20162,201603
20167,201603
20168,201603
20191,201603
20197,201603
20198,201603
20199,201603
20200,201603
20207,201603
20208,201603
20213,201603
20218,201603
20221,201603
20222,201603
20224,201603
20225,201603
20282,201603
20283,201603
20286,201603
20313,201603
20331,201603
3830,201604
3831,201604
3832,201604
3833,201604
3834,201604
3835,201604
3836,201604
3837,201604
3838,201604
3839,201604
3840,201604
3841,201604
3842,201604
3843,201604
3844,201604
13804,201604
13823,201604
13857,201604
13868,201604
13882,201604
13953,201604
13994,201604
14054,201604
14168,201604
14193,201604
14195,201604
14245,201604
14502,201604
14521,201604
14552,201604
14934,201604
15257,201604
15537,201604
16764,201604
16902,201604
16930,201604
16948,201604
17541,201604
17945,201604
17950,201604
17987,201604
17997,201604
18091,201604
18274,201604
18275,201604
18916,201604
19967,201604
20085,201604
20154,201604
20156,201604
20159,201604
20160,201604
20163,201604
20164,201604
20166,201604
20169,201604
20170,201604
20171,201604
20174,201604
20180,201604
20182,201604
20183,201604
20184,201604
20189,201604
20190,201604
20192,201604
20193,201604
20195,201604
20196,201604
20201,201604
20202,201604
20203,201604
20204,201604
20205,201604
20206,201604
20209,201604
20210,201604
20211,201604
20212,201604
20214,201604
20215,201604
20216,201604
20217,201604
20223,201604
20226,201604
20227,201604
20228,201604
20229,201604
20230,201604
20231,201604
20232,201604
20233,201604
20234,201604
20235,201604
20236,201604
20237,201604
20238,201604
20239,201604
20240,201604
20241,201604
20242,201604
20243,201604
20248,201604
20249,201604
20252,201604
20253,201604
20255,201604
20259,201604
20260,201604
20261,201604
20262,201604
20266,201604
20269,201604
20270,201604
20271,201604
20272,201604
20273,201604
20274,201604
20275,201604
20276,201604
20278,201604
20279,201604
20280,201604
20281,201604
20284,201604
20285,201604
20287,201604
20288,201604
20289,201604
20290,201604
20291,201604
20292,201604
20293,201604
20294,201604
20295,201604
20296,201604
20297,201604
20298,201604
20299,201604
20300,201604
20301,201604
20302,201604
20303,201604
20304,201604
20305,201604
20306,201604
20307,201604
20308,201604
20309,201604
20310,201604
20311,201604
20312,201604
20314,201604
20315,201604
20316,201604
20317,201604
20318,201604
20319,201604
20320,201604
20323,201604
20324,201604
20325,201604
20326,201604
20327,201604
20328,201604
20329,201604
20330,201604
20332,201604
20333,201604
20334,201604
20335,201604
20338,201604
20339,201604
20340,201604
20341,201604
20342,201604
20343,201604
20345,201604
20346,201604
20347,201604
20348,201604
20364,201604
20387,201604
20395,201604
20396,201604
20397,201604
20406,201604
20460,201604
20463,201604
20464,201604
20480,201604
20481,201604
20898,201604
3845,201605
3846,201605
3847,201605
3848,201605
3849,201605
3850,201605
3851,201605
3852,201605
3853,201605
3854,201605
3855,201605
3856,201605
3857,201605
3858,201605
3859,201605
3860,201605
3861,201605
3862,201605
13808,201605
13812,201605
13869,201605
13885,201605
13897,201605
14050,201605
14204,201605
14208,201605
14239,201605
14340,201605
14436,201605
14437,201605
14444,201605
14464,201605
14491,201605
15067,201605
17809,201605
17921,201605
18791,201605
19034,201605
19049,201605
19358,201605
20032,201605
20086,201605
20254,201605
20336,201605
20337,201605
20344,201605
20349,201605
20353,201605
20354,201605
20355,201605
20360,201605
20361,201605
20362,201605
20363,201605
20365,201605
20366,201605
20367,201605
20368,201605
20369,201605
20370,201605
20372,201605
20373,201605
20374,201605
20375,201605
20376,201605
20377,201605
20379,201605
20380,201605
20382,201605
20383,201605
20384,201605
20385,201605
20386,201605
20388,201605
20389,201605
20390,201605
20391,201605
20392,201605
20393,201605
20394,201605
20398,201605
20399,201605
20400,201605
20401,201605
20405,201605
20407,201605
20408,201605
20409,201605
20410,201605
20411,201605
20412,201605
20413,201605
20414,201605
20415,201605
20418,201605
20434,201605
20439,201605
20440,201605
20441,201605
20442,201605
20443,201605
20445,201605
20446,201605
20447,201605
20448,201605
20449,201605
20450,201605
20454,201605
20455,201605
20456,201605
20457,201605
20458,201605
20459,201605
20461,201605
20465,201605
20466,201605
20470,201605
20472,201605
20473,201605
20474,201605
20476,201605
20477,201605
20478,201605
20479,201605
20482,201605
20483,201605
20484,201605
20485,201605
20486,201605
20487,201605
20488,201605
20489,201605
20490,201605
20491,201605
20492,201605
20493,201605
20494,201605
20495,201605
20496,201605
20497,201605
20498,201605
20499,201605
20500,201605
20501,201605
20502,201605
20503,201605
20507,201605
20508,201605
20510,201605
20511,201605
20512,201605
20513,201605
20514,201605
20515,201605
20516,201605
20517,201605
20518,201605
20519,201605
20520,201605
20524,201605
20525,201605
20529,201605
20531,201605
20533,201605
20534,201605
20536,201605
20537,201605
20538,201605
20542,201605
20559,201605
20560,201605
20561,201605
20567,201605
20580,201605
20593,201605
20601,201605
20602,201605
20745,201605
20812,201605
20877,201605
21233,201605
3863,201606
3864,201606
3865,201606
3866,201606
3867,201606
3868,201606
3869,201606
3870,201606
3871,201606
3872,201606
3873,201606
3874,201606
3875,201606
3876,201606
3877,201606
3878,201606
3879,201606
3880,201606
3881,201606
3882,201606
3883,201606
3884,201606
3885,201606
3886,201606
3887,201606
3888,201606
3889,201606
3890,201606
3891,201606
3892,201606
3893,201606
3894,201606
3895,201606
3896,201606
3897,201606
3898,201606
3899,201606
3900,201606
3901,201606
3902,201606
3903,201606
3904,201606
3905,201606
3906,201606
3907,201606
3908,201606
3909,201606
3910,201606
3911,201606
3912,201606
3913,201606
3914,201606
3915,201606
3916,201606
3917,201606
3918,201606
3919,201606
3920,201606
3921,201606
3922,201606
3923,201606
3924,201606
3925,201606
3926,201606
13813,201606
13819,201606
13874,201606
13936,201606
13963,201606
13978,201606
14009,201606
14040,201606
14045,201606
14131,201606
14218,201606
14297,201606
14307,201606
14337,201606
14342,201606
14349,201606
14446,201606
14454,201606
14461,201606
14465,201606
14590,201606
14608,201606
14609,201606
14636,201606
14670,201606
15021,201606
15121,201606
15146,201606
15287,201606
16385,201606
17539,201606
17748,201606
17752,201606
17783,201606
17946,201606
17972,201606
17998,201606
18408,201606
18472,201606
18483,201606
18614,201606
18624,201606
18963,201606
18971,201606
19050,201606
19379,201606
20087,201606
20462,201606
20521,201606
20522,201606
20523,201606
20526,201606
20527,201606
20528,201606
20530,201606
20535,201606
20539,201606
20540,201606
20541,201606
20543,201606
20544,201606
20545,201606
20546,201606
20549,201606
20552,201606
20553,201606
20556,201606
20557,201606
20562,201606
20563,201606
20564,201606
20565,201606
20566,201606
20568,201606
20574,201606
20575,201606
20576,201606
20577,201606
20578,201606
20581,201606
20582,201606
20583,201606
20585,201606
20587,201606
20588,201606
20589,201606
20594,201606
20595,201606
20596,201606
20597,201606
20598,201606
20599,201606
20603,201606
20604,201606
20605,201606
20606,201606
20608,201606
20610,201606
20611,201606
20613,201606
20614,201606
20615,201606
20616,201606
20617,201606
20618,201606
20619,201606
20621,201606
20622,201606
20623,201606
20624,201606
20625,201606
20626,201606
20627,201606
20628,201606
20629,201606
20630,201606
20631,201606
20634,201606
20635,201606
20636,201606
20637,201606
20638,201606
20639,201606
20640,201606
20641,201606
20643,201606
20644,201606
20645,201606
20646,201606
20647,201606
20648,201606
20649,201606
20650,201606
20651,201606
20652,201606
20653,201606
20654,201606
20655,201606
20656,201606
20657,201606
20658,201606
20659,201606
20660,201606
20661,201606
20662,201606
20663,201606
20664,201606
20665,201606
20666,201606
20667,201606
20668,201606
20669,201606
20670,201606
20671,201606
20672,201606
20673,201606
20674,201606
20675,201606
20676,201606
20677,201606
20678,201606
20679,201606
20680,201606
20681,201606
20682,201606
20683,201606
20684,201606
20685,201606
20686,201606
20687,201606
20689,201606
20690,201606
20692,201606
20693,201606
20694,201606
20695,201606
20696,201606
20697,201606
20698,201606
20700,201606
20701,201606
20703,201606
20704,201606
20705,201606
20706,201606
20708,201606
20709,201606
20710,201606
20711,201606
20712,201606
20714,201606
20715,201606
20716,201606
20717,201606
20719,201606
20720,201606
20721,201606
20723,201606
20724,201606
20726,201606
20728,201606
20729,201606
20730,201606
20731,201606
20732,201606
20734,201606
20736,201606
20737,201606
20738,201606
20739,201606
20740,201606
20741,201606
20743,201606
20744,201606
20747,201606
20748,201606
20749,201606
20750,201606
20751,201606
20752,201606
20753,201606
20754,201606
20755,201606
20757,201606
20758,201606
20759,201606
20767,201606
20769,201606
20772,201606
20774,201606
20775,201606
20776,201606
20778,201606
20780,201606
20781,201606
20783,201606
20784,201606
20787,201606
20789,201606
20791,201606
20792,201606
20793,201606
20794,201606
20804,201606
20807,201606
20808,201606
20809,201606
20810,201606
20816,201606
20818,201606
20836,201606
20850,201606
20859,201606
20860,201606
20861,201606
20870,201606
20871,201606
20878,201606
20886,201606
20889,201606
20892,201606
20953,201606
20981,201606
21003,201606
21045,201606
21155,201606
21170,201606
21520,201606
3927,201607
3928,201607
3929,201607
3930,201607
3931,201607
3932,201607
3933,201607
3934,201607
3935,201607
3936,201607
3937,201607
3938,201607
3939,201607
3940,201607
3941,201607
3942,201607
3943,201607
3944,201607
3945,201607
3946,201607
3947,201607
3948,201607
3949,201607
3950,201607
3951,201607
3952,201607
3953,201607
3954,201607
3955,201607
3956,201607
3957,201607
3958,201607
3959,201607
3960,201607
3961,201607
3962,201607
3963,201607
3964,201607
3965,201607
3966,201607
3967,201607
3968,201607
3969,201607
3970,201607
3971,201607
3972,201607
3973,201607
3974,201607
3975,201607
3976,201607
3977,201607
3978,201607
3979,201607
3980,201607
3981,201607
3982,201607
3983,201607
3984,201607
3985,201607
3986,201607
3987,201607
3988,201607
3989,201607
3990,201607
3991,201607
3992,201607
3993,201607
3994,201607
3995,201607
3996,201607
3997,201607
3998,201607
3999,201607
4000,201607
4001,201607
4002,201607
4003,201607
4004,201607
4005,201607
4006,201607
4007,201607
4008,201607
4009,201607
4010,201607
4011,201607
4012,201607
4013,201607
4014,201607
4015,201607
4016,201607
4017,201607
4018,201607
4019,201607
4020,201607
4021,201607
4022,201607
4023,201607
4024,201607
4025,201607
4026,201607
4027,201607
4028,201607
4029,201607
4030,201607
4031,201607
4032,201607
4033,201607
4034,201607
4035,201607
4036,201607
4037,201607
4038,201607
4039,201607
4040,201607
4041,201607
4042,201607
4043,201607
4044,201607
4045,201607
4046,201607
4047,201607
4048,201607
4049,201607
4050,201607
4051,201607
4052,201607
4053,201607
4054,201607
4055,201607
4056,201607
4057,201607
4058,201607
4059,201607
4060,201607
4061,201607
4062,201607
4063,201607
4064,201607
4065,201607
4066,201607
4067,201607
4068,201607
4069,201607
4070,201607
4071,201607
4072,201607
4073,201607
4074,201607
4075,201607
4076,201607
4077,201607
4078,201607
4079,201607
4080,201607
4081,201607
4082,201607
4083,201607
4084,201607
4085,201607
4086,201607
4087,201607
4088,201607
4089,201607
4090,201607
4091,201607
4092,201607
4093,201607
4094,201607
4095,201607
4096,201607
4097,201607
4098,201607
4099,201607
4100,201607
4101,201607
4102,201607
4103,201607
4104,201607
4105,201607
4106,201607
4107,201607
4108,201607
4109,201607
4110,201607
4111,201607
4112,201607
4113,201607
4114,201607
4115,201607
14106,201607
14359,201607
14522,201607
14539,201607
14576,201607
14577,201607
17999,201607
18097,201607
18106,201607
18324,201607
18325,201607
18326,201607
18327,201607
18328,201607
18329,201607
18330,201607
18331,201607
18332,201607
18333,201607
18334,201607
18335,201607
18336,201607
18337,201607
18338,201607
18339,201607
18340,201607
18341,201607
18342,201607
18343,201607
18344,201607
18345,201607
18346,201607
18347,201607
18348,201607
18349,201607
18350,201607
18351,201607
18352,201607
18353,201607
18354,201607
18355,201607
18356,201607
18357,201607
18358,201607
18359,201607
18360,201607
18361,201607
18362,201607
18363,201607
18364,201607
18365,201607
18703,201607
19039,201607
19051,201607
19256,201607
19257,201607
19900,201607
20004,201607
20088,201607
20165,201607
20321,201607
20590,201607
20702,201607
20713,201607
20718,201607
